bayesCor,utteranceCor,wheelCor,negFacePosWheelBayes,negFacePosWheelFace,negFacePosWheelWheel,posFaceNegWheelBayes,posFaceNegWheelFace,posFaceNegWheelWheel,rmseBayes,rmseFace,rmseWheel,rmseNegFacePosWheelBayes,rmseNegFacePosWheelFace,rmseNegFacePosWheelWheel,rmsePosFaceNegWheelBayes,rmsePosFaceNegWheelFace,rmsePosFaceNegWheelWheel
0.728997167,0.540883026,0.669219303,0.83494136,-0.197401646,0.838225667,0.449955928,0.324990667,0.517517884,1.492309096,1.879401119,1.616351931,1.339896393,3.070485215,1.433145361,1.868215289,2.518639902,1.622538074
0.711666584,0.608107426,0.619000438,0.729111268,-0.036726622,0.695116775,0.410623377,0.457588394,0.271234926,1.556244653,1.759529348,1.753125413,1.58710906,2.6564141,1.928519066,2.051247793,2.36612463,2.132638507
0.72092759,0.602268615,0.628253801,0.74243955,-0.082754164,0.730971595,0.526831509,0.48773857,0.377360285,1.479965034,1.738059108,1.663073286,1.51387787,2.713735921,1.711997815,1.817603761,2.261839534,1.982603583
0.753189841,0.602430551,0.662941623,0.76615048,-0.101191935,0.761859886,0.634386991,0.549102492,0.378413823,1.481815437,1.860478827,1.68940079,1.418096855,2.834995285,1.718814599,1.659016332,2.337219959,2.026213965
0.736396478,0.58027285,0.666304901,0.772363676,-0.157118091,0.731327194,0.43377031,0.383647189,0.457281466,1.451616971,1.778605996,1.580188758,1.500972662,2.861944987,1.737274327,1.931601513,2.434911843,1.783711634
0.702354024,0.535131509,0.650957862,0.766908633,-0.210757535,0.773196672,0.441925566,0.270010152,0.547474944,1.549574498,1.884657317,1.623142849,1.510294367,2.963879205,1.630756652,1.855993177,2.717777526,1.561174938
0.713914237,0.580498913,0.639206859,0.779845458,-0.096322053,0.74518986,0.55396354,0.469084613,0.528721561,1.496238659,1.755460821,1.653152125,1.411329829,2.671758904,1.699041979,1.62441098,2.223757543,1.62055608
0.702561134,0.485334301,0.688697695,0.7722002,-0.250996886,0.778432685,0.447662508,0.246163526,0.61985744,1.567045211,2.033460521,1.534147867,1.562525458,3.168668075,1.643086939,1.880716745,2.796820156,1.446899485
0.746567471,0.556950661,0.689985029,0.823531863,-0.173713153,0.820715492,0.58964499,0.425453849,0.532093256,1.457361267,1.901953693,1.549297332,1.417561627,3.140077176,1.46636008,1.650016271,2.492118287,1.583482466
0.671261088,0.510034083,0.632577205,0.740475104,-0.117107782,0.735563728,0.494551483,0.347510735,0.346497861,1.615842381,1.931605241,1.624740842,1.413450265,2.702255509,1.668396015,1.82566028,2.609015224,1.956854959
0.717220659,0.55593474,0.647101649,0.736161256,-0.148041649,0.723377088,0.519742276,0.436615942,0.474032983,1.530102085,1.875013906,1.668310039,1.623603474,2.989359248,1.81875764,1.768924676,2.400386264,1.787543471
0.719657637,0.550924248,0.670153041,0.776853239,-0.122449831,0.748685403,0.410209161,0.313646259,0.479904,1.512886182,1.823445555,1.599859731,1.4748091,2.750927406,1.727220157,2.006392656,2.540783563,1.763572463
0.71586932,0.572682027,0.646443799,0.712530301,-0.25022561,0.756396885,0.476840716,0.428476466,0.422638079,1.56373253,1.895828724,1.693585349,1.741940437,3.217459132,1.752163602,1.817519998,2.390709139,1.836930632
0.720212565,0.57044424,0.658989421,0.826862099,-0.114099225,0.779637827,0.483094377,0.42461042,0.421523193,1.522813733,1.841196677,1.652966558,1.253642991,2.833670148,1.667087614,1.825214552,2.424373322,1.838818064
0.733240378,0.578250825,0.662664419,0.799400334,-0.181664595,0.78175193,0.468582625,0.516874171,0.399873011,1.494429668,1.842730211,1.640047118,1.367513337,2.95779054,1.643441809,1.997156337,2.239356037,2.00939156
0.697639611,0.550560775,0.656328754,0.786991755,-0.116475736,0.760637867,0.315534847,0.310562278,0.451477436,1.539271155,1.786366686,1.612743951,1.380157129,2.566261003,1.648247796,2.062118173,2.498221368,1.753919083
0.757627013,0.57896344,0.697021371,0.752033583,-0.156907328,0.751138399,0.531789456,0.420935075,0.493056609,1.421322265,1.838840093,1.548137864,1.5982083,3.030016961,1.750713317,1.749308307,2.46519883,1.792077745
0.691620188,0.565643546,0.608137935,0.737903652,-0.13989787,0.722069351,0.486057457,0.368693197,0.498504589,1.585957884,1.814047222,1.747947634,1.518427802,2.744417968,1.854565643,1.801442246,2.48900299,1.707096864
0.697957412,0.529103663,0.650382503,0.725847116,-0.159043434,0.727052672,0.393651484,0.334354124,0.42462834,1.603674075,1.940249354,1.645666936,1.612401166,2.95024906,1.749290283,2.032203405,2.638964114,1.81655355
0.722649236,0.55696326,0.648234067,0.792152874,-0.135979934,0.775652269,0.498119103,0.373047718,0.40227902,1.533841692,1.889297825,1.664891756,1.418722231,2.825307179,1.591067824,1.878754359,2.542779539,1.848733518
0.744124365,0.556721026,0.691161844,0.841210869,-0.221234948,0.83168828,0.555033756,0.491886387,0.418050596,1.456303489,1.869682882,1.571699983,1.439449347,3.273208792,1.507438548,1.672741694,2.306700173,1.86703526
0.745050852,0.55640507,0.671796426,0.77467772,-0.108081315,0.741439063,0.540891993,0.300799046,0.61487179,1.427287292,1.843872621,1.574207361,1.389547224,2.797228631,1.710543952,1.629381016,2.608503872,1.467724668
0.739883927,0.58649344,0.677749232,0.78855226,-0.129315047,0.777200825,0.503403958,0.3766597,0.439572287,1.466396805,1.793269405,1.596786436,1.390971222,2.781902873,1.649295179,1.695658676,2.451570367,1.707094036
0.730804139,0.589427103,0.66682027,0.739723558,-0.081367513,0.728146481,0.5706209,0.462742898,0.483673812,1.485586882,1.794059789,1.603183187,1.450159794,2.671433907,1.794133458,1.599921969,2.349669952,1.742596224
0.715471742,0.561478676,0.660975542,0.814304139,-0.139257864,0.794510619,0.490387514,0.446055417,0.513862417,1.562084384,1.880439037,1.641730563,1.344392658,2.96090957,1.602832164,1.837468778,2.437785076,1.700842891
0.7397614,0.58185765,0.648135967,0.710050533,-0.080190767,0.689130932,0.583141026,0.386411395,0.557492392,1.46986852,1.840896543,1.657335105,1.477330763,2.684121013,1.870963974,1.716089203,2.577217219,1.627844892
0.710224546,0.554100505,0.665514098,0.767145478,-0.160891261,0.789445301,0.489279017,0.504844755,0.358211375,1.513283158,1.819276138,1.582325035,1.501036391,2.891898849,1.595968144,1.796607932,2.191441972,1.890360041
0.699751327,0.537506109,0.64513978,0.763408302,-0.175925359,0.745781007,0.514112553,0.456959552,0.369913977,1.571232719,1.902681113,1.654825644,1.600863892,3.129218733,1.76670181,1.737433358,2.281627773,1.871005156
0.73174292,0.597731143,0.65533025,0.797305071,0.015953374,0.740045928,0.50848672,0.404120166,0.547440964,1.481598662,1.761824848,1.618044192,1.294204818,2.522133059,1.66695174,1.900818897,2.450397842,1.67771037
0.692898132,0.499089484,0.671186974,0.820743812,-0.29630305,0.84493187,0.507199073,0.357468228,0.537857044,1.613852304,1.981727166,1.622399737,1.393704732,3.224188599,1.435068035,1.735272782,2.553172495,1.597972259
0.72658666,0.564198749,0.655132591,0.784338308,-0.085286038,0.746298205,0.61368628,0.400563562,0.542176287,1.502464365,1.846655485,1.636654061,1.435042482,2.736601607,1.736974017,1.587819873,2.50958831,1.65699477
0.720288131,0.562616371,0.660707849,0.77802182,-0.188942063,0.787038534,0.359603297,0.317903561,0.447219543,1.516197638,1.827678427,1.643483388,1.408541041,2.834674567,1.622001162,1.956034052,2.547172083,1.751220163
0.734990151,0.571585552,0.676154705,0.754874737,-0.071427986,0.743018953,0.479062813,0.470910782,0.338378816,1.53160574,1.919991853,1.635650443,1.537583927,2.957410247,1.737199764,1.976254376,2.317824323,2.042851701
0.701054502,0.545882855,0.646048577,0.713631024,-0.140833729,0.701850128,0.450536166,0.261167836,0.555470229,1.557920141,1.850805102,1.636905885,1.674770377,2.795685013,1.873748032,1.937516716,2.605252925,1.538759909
0.759591581,0.591997616,0.693515545,0.833383565,-0.133288467,0.816769451,0.522617753,0.36535002,0.508526367,1.451319484,1.852773021,1.595117497,1.368553601,2.947532019,1.522576986,1.905436826,2.678280588,1.79739711
0.72300671,0.570548662,0.657795879,0.717355067,-0.087727935,0.728848183,0.497607096,0.401522706,0.374210962,1.525622956,1.84769014,1.650930226,1.603766166,2.740137751,1.843439825,1.808890026,2.44481366,1.917558688
0.750995686,0.572919022,0.679354654,0.802097735,-0.221043734,0.799454354,0.487417637,0.309132966,0.444183327,1.436894779,1.833264844,1.590672201,1.426856624,3.040223555,1.564690238,1.783065101,2.583978086,1.739770027
0.763428195,0.538333368,0.728148918,0.821670758,-0.204271158,0.805938232,0.590931528,0.321772701,0.64281559,1.414080561,1.939470526,1.484444599,1.406981655,3.072934335,1.549655184,1.50507388,2.623387111,1.356770486
0.739603772,0.573759783,0.65798053,0.783126374,-0.286307908,0.813156623,0.581434531,0.55147715,0.305866635,1.472804476,1.857186388,1.64864429,1.434458137,3.154127382,1.525982132,1.554302658,2.126819487,1.945619788
0.736971598,0.58165229,0.656959004,0.799727353,-0.142587732,0.780480445,0.473308323,0.411770712,0.461185887,1.495473996,1.819191078,1.663684834,1.420251329,2.995342538,1.664274425,1.826178891,2.443776029,1.752224067
0.727984431,0.587731736,0.668103045,0.792445597,-0.159202162,0.791973804,0.524827226,0.414713107,0.515617442,1.483260733,1.780336399,1.595647093,1.373150074,2.804055366,1.569613114,1.68454452,2.36079895,1.58635794
0.772401159,0.58148574,0.703191486,0.84518863,-0.144148245,0.826411598,0.594773242,0.388104351,0.518035664,1.387160837,1.817636386,1.5203826,1.247804005,2.9310686,1.491669023,1.656070808,2.544228778,1.564684952
0.730452397,0.560594213,0.701168518,0.764278272,-0.140836925,0.751890839,0.469791763,0.334033759,0.54641972,1.5120205,1.907851368,1.54416444,1.519465325,3.011157779,1.718675831,1.997770885,2.740466287,1.808991258
0.761197054,0.595788715,0.698406185,0.793797424,-0.195026625,0.812798156,0.535094821,0.459529833,0.470384761,1.431875239,1.834011704,1.568098982,1.40051396,3.1525854,1.517486658,1.690219705,2.34935801,1.766451427
0.748943992,0.566948556,0.660355413,0.821336005,-0.270491245,0.816413744,0.539059725,0.464843837,0.47389342,1.437045825,1.833378354,1.643028583,1.286762027,3.02984866,1.558783993,1.663203384,2.294697561,1.726031104
0.725270052,0.589677034,0.64628422,0.776755461,0.029823999,0.715432361,0.477150406,0.393006615,0.457966979,1.533988154,1.841032271,1.667533949,1.396709866,2.545373975,1.841690155,2.010495252,2.621086905,1.860046943
0.730447841,0.562365661,0.673781357,0.77203062,-0.130551361,0.750202422,0.455918935,0.416506922,0.402397538,1.517178087,1.882511951,1.621018789,1.438572876,2.863780077,1.69248812,2.066639587,2.517511697,2.065018921
0.734793518,0.591675906,0.660970886,0.787975942,-0.150867063,0.776748675,0.444957896,0.416137098,0.486592686,1.501200166,1.827200887,1.656328972,1.423613411,2.886929043,1.651369667,1.97440011,2.487216301,1.788258631
0.758291283,0.566910207,0.69526415,0.802968802,-0.146905375,0.812815202,0.512448887,0.229122334,0.674678067,1.415522311,1.833047738,1.565402405,1.453118457,3.03782862,1.574279024,1.751794661,2.699639259,1.374271397
0.732957733,0.571540387,0.674281062,0.830096162,-0.103090134,0.775020194,0.452262463,0.494619916,0.354072662,1.491296526,1.854692602,1.602432145,1.341986251,2.895263928,1.599225738,1.831924269,2.280901471,1.844913661
0.710735998,0.547887903,0.66041351,0.768242502,-0.118030339,0.754276467,0.528912582,0.354308925,0.503333364,1.557754724,1.866702437,1.642744843,1.491414269,2.804350881,1.778336538,1.747803218,2.581195714,1.693657744
0.748211713,0.571544049,0.700126803,0.775051857,-0.1962048,0.779809784,0.535008582,0.394462533,0.542612493,1.422525816,1.802156758,1.539670015,1.509466513,2.94603128,1.663881957,1.692093746,2.359660393,1.647498954
0.722647924,0.585569889,0.648851115,0.763871586,-0.117959011,0.76932935,0.617565679,0.475910699,0.486541149,1.527759846,1.824701382,1.682587437,1.505281925,2.845769532,1.707786225,1.619172722,2.362041566,1.769037899
0.73378518,0.564943509,0.68026595,0.803637524,-0.110193999,0.777186931,0.472552826,0.316903718,0.607887773,1.488352607,1.849944642,1.597220231,1.383356418,2.794114777,1.662520041,1.744056911,2.626412906,1.395291148
0.772107467,0.641034224,0.670562703,0.766462621,-0.02592646,0.744235593,0.540740809,0.457674985,0.335515007,1.390701851,1.711962618,1.631424174,1.491878498,2.704373235,1.711040937,1.822260131,2.413094345,2.073450582
0.719578548,0.544023917,0.66194616,0.807520639,-0.201423983,0.798744315,0.500884726,0.420526173,0.473177919,1.53506915,1.891771138,1.666111622,1.417273525,3.050359726,1.636357398,1.808871163,2.384826715,1.822761885
0.74621142,0.571528759,0.693914702,0.824238083,-0.166582823,0.806459113,0.507704493,0.39775225,0.599900995,1.471224694,1.839837626,1.582316567,1.331122418,2.957707325,1.590454021,1.824559028,2.400529017,1.519493854
0.71350821,0.55676083,0.650922448,0.779892741,-0.183106103,0.774291308,0.51586168,0.283799134,0.620432021,1.569808049,1.899695671,1.68016039,1.456555323,2.9681366,1.696287305,1.858435115,2.803275029,1.575330334
0.758947427,0.566995851,0.704604126,0.834753525,-0.189253371,0.83902385,0.526677322,0.291552996,0.545656828,1.455096541,1.912753541,1.560517134,1.399088069,3.146593676,1.43696209,1.832703152,2.778234919,1.602955814
0.741090104,0.571667863,0.653558627,0.731895485,-0.121491503,0.729832181,0.539117306,0.399029482,0.381852585,1.455733801,1.840555256,1.657089535,1.625020035,2.980744298,1.813575052,1.688544319,2.410210796,1.928038203
0.725877263,0.576016526,0.672456394,0.789914376,-0.122872171,0.809711788,0.485265251,0.474706609,0.424422551,1.505630708,1.813025575,1.615509717,1.432041143,2.851362251,1.537596005,1.960307996,2.321499904,1.975889279
0.719315978,0.553758844,0.657356,0.773498785,-0.058507119,0.728420348,0.448060456,0.401166589,0.385068311,1.527666881,1.863350878,1.64653888,1.451604255,2.789416336,1.805669758,1.956529856,2.426156395,1.906140958
0.730935979,0.5823651,0.652548654,0.835315282,-0.138861243,0.827546917,0.479593659,0.368239803,0.413873623,1.512708648,1.84021341,1.674399412,1.361496768,3.05170593,1.467873917,1.854909923,2.519392448,1.831205317
0.744266188,0.557457371,0.665570424,0.771599702,-0.225387082,0.755017891,0.532861317,0.296385476,0.637306021,1.452100906,1.878906696,1.610579997,1.476058933,3.005724568,1.692826738,1.786961799,2.70259431,1.488084961
0.762957574,0.600911353,0.700427609,0.779084948,-0.10919046,0.769439043,0.484067345,0.375151585,0.41616051,1.414553698,1.77959121,1.580036802,1.466763945,2.724695226,1.726376471,1.860832627,2.543166734,1.947450841
0.692268465,0.513301632,0.650861494,0.814824243,-0.253685989,0.813502555,0.527167502,0.422204505,0.49487022,1.578160778,1.922742381,1.654208298,1.485825139,3.234056885,1.538337718,1.706884631,2.324011596,1.673953196
0.756795325,0.583663705,0.685259623,0.75771095,-0.104463004,0.756396264,0.531684096,0.339351129,0.577554759,1.408593139,1.808763803,1.576782154,1.511617728,2.810563863,1.706050714,1.685926547,2.560372627,1.5785217
0.728591311,0.60554968,0.638732105,0.784378684,-0.165616086,0.765563038,0.507433117,0.481256707,0.471937644,1.510804707,1.767354158,1.70610975,1.521242965,3.004116368,1.697740681,1.902165677,2.337667639,1.936058833
0.709062045,0.518050464,0.673095974,0.726141874,-0.14107825,0.733406857,0.410716028,0.155966919,0.527519291,1.535226371,1.915993461,1.587026527,1.674468385,2.934535381,1.806340889,1.83223235,2.791325984,1.519351685
0.743677041,0.570658279,0.691704197,0.854436323,-0.125088756,0.82075662,0.416681495,0.241987071,0.529669172,1.462830982,1.843024122,1.56491373,1.185153636,2.828264776,1.491837109,1.955788668,2.795657151,1.656089929
0.732173549,0.578415045,0.68384152,0.786970156,-0.123856114,0.771875915,0.42615029,0.378555255,0.531661968,1.490698814,1.813958602,1.586812022,1.460420323,2.903229343,1.686998523,1.986773364,2.499311249,1.751121396
0.748150235,0.624539823,0.660889015,0.768226325,0.067902324,0.710052904,0.535962701,0.432530956,0.548417562,1.49038658,1.764586175,1.682221657,1.488479233,2.631094908,1.925540213,1.757404181,2.419536072,1.700686861
0.746603437,0.624499336,0.646337221,0.724519796,-0.053625753,0.702748924,0.550650868,0.447002235,0.42323423,1.458283744,1.738050123,1.66166737,1.488870616,2.667786268,1.807379283,1.726950965,2.371576758,1.853767249
0.743639882,0.583403411,0.683372422,0.781442837,-0.141176828,0.768227745,0.475371082,0.454495798,0.370557052,1.547470105,1.918770253,1.691196256,1.536632003,3.114687602,1.798904231,2.008677862,2.505148285,2.117335698
0.75055252,0.568291499,0.703232647,0.848606816,-0.249830046,0.83102791,0.504409541,0.400028747,0.448337054,1.47430726,1.894325794,1.559848728,1.180829254,3.053028571,1.4836805,1.918017735,2.616966124,1.945525321
0.65455046,0.507894545,0.608674246,0.767332489,-0.190453083,0.784568067,0.391201792,0.320027135,0.348038974,1.695511229,1.985058316,1.727987764,1.555259085,3.206517487,1.663480948,1.922133452,2.587939129,1.824749631
0.715494685,0.521008628,0.671305847,0.782056708,-0.185854687,0.774260654,0.506840658,0.33389913,0.550586105,1.526690148,1.931508028,1.59106441,1.459986054,3.066476169,1.66558201,1.707800695,2.498353917,1.583063098
0.709118577,0.574869695,0.646724534,0.791533889,-0.101422682,0.771260165,0.446693672,0.254226792,0.444951805,1.582464199,1.871898797,1.711512998,1.44374286,2.907920753,1.713228392,2.098101063,2.893981322,1.916837661
0.712342275,0.559803968,0.674064165,0.773013022,-0.168927642,0.778102221,0.526015848,0.361808353,0.545464217,1.538655843,1.834270163,1.591723458,1.517495918,2.895623239,1.64921319,1.704607927,2.450938593,1.597294197
0.704808353,0.532263955,0.636942466,0.799900532,-0.296095458,0.824115105,0.325022875,0.313482719,0.352541969,1.55239564,1.897016946,1.674617762,1.495101992,3.264915169,1.484203219,2.02536499,2.523557751,1.796456732
0.726580305,0.557200104,0.646958502,0.767891762,-0.26948056,0.779435347,0.546449582,0.40290701,0.533776077,1.517824352,1.867629108,1.695555436,1.512205925,3.055714715,1.678417571,1.820754012,2.469757427,1.756771558
0.71954743,0.524033866,0.68196823,0.832856487,-0.22491091,0.852706616,0.551396533,0.341374591,0.546143863,1.560932492,1.985570842,1.630539108,1.428022719,3.294054954,1.422093167,1.66228193,2.625366529,1.611054093
0.727231318,0.579103017,0.652547735,0.784276883,-0.167937052,0.773009078,0.548956096,0.461609497,0.468796838,1.506879667,1.801919895,1.647391373,1.430219707,2.90819412,1.683997977,1.773429614,2.385462548,1.83137668
0.728138062,0.53191399,0.705001363,0.760231241,-0.104086867,0.717248917,0.573088907,0.35260036,0.578456661,1.502891686,1.970083945,1.542883189,1.426510452,2.843984534,1.831491329,1.654329061,2.617764469,1.63490257
0.727653289,0.592752552,0.660229644,0.709723256,-0.052836736,0.697679305,0.450147512,0.394884293,0.518993788,1.517427449,1.792434167,1.643029513,1.606155954,2.615213424,1.909399234,1.868506075,2.503366762,1.627068483
0.715045926,0.538867689,0.673774652,0.74085322,-0.166692043,0.713862434,0.448811363,0.369694189,0.487570526,1.538704031,1.91316919,1.601300004,1.683312419,3.113504054,1.891500814,1.893131279,2.461045752,1.707637866
0.717779624,0.545620539,0.669447012,0.796459443,-0.207692346,0.795402954,0.487970914,0.3310351,0.578265001,1.560671697,1.939937275,1.653357323,1.46936177,3.063000112,1.60694601,1.924222821,2.647780948,1.666660973
0.7044708,0.545335654,0.655157447,0.784021995,-0.030871028,0.745040329,0.430574507,0.325544462,0.592432752,1.554386407,1.851614561,1.651933675,1.454929851,2.668343054,1.747672335,1.824041557,2.518551796,1.536099762
0.746614071,0.579597398,0.695510465,0.800961363,-0.101707348,0.806805454,0.483825886,0.372938055,0.595979047,1.471492131,1.833987986,1.557445935,1.42837987,2.850851488,1.534564487,1.686593595,2.464466878,1.424929637
0.722318468,0.594270959,0.643114823,0.750307464,-0.018310347,0.720821405,0.497616841,0.499194312,0.390127503,1.493188969,1.768277368,1.613814926,1.472514607,2.554826118,1.750900608,1.72618666,2.278732845,1.806125614
0.750498371,0.581993306,0.702734123,0.800692708,-0.151224579,0.787067888,0.558625838,0.407777034,0.520684497,1.474236001,1.861167737,1.559576419,1.506068395,2.976712213,1.640042042,1.831240231,2.571049647,1.714176601
0.736581186,0.595706643,0.671912684,0.789706239,-0.020510038,0.763530152,0.559904202,0.430821147,0.547282973,1.48172025,1.791272035,1.61233288,1.409285902,2.715560132,1.660255461,1.673509318,2.406696278,1.672966148
0.73230822,0.561978402,0.694313386,0.778150266,-0.01810901,0.740698864,0.354907578,0.318443112,0.525789011,1.520697409,1.859321872,1.589564793,1.47600786,2.706423366,1.807207697,1.99198382,2.561253218,1.659127048
0.720850158,0.540807939,0.671866424,0.830213124,-0.172687133,0.804485264,0.477200053,0.335905782,0.477765452,1.559145043,1.944625292,1.635572856,1.303654549,3.124899881,1.590348108,1.849193339,2.596078554,1.713504916
0.734550026,0.594891812,0.67538531,0.723271535,-0.065681421,0.709867979,0.547942507,0.405933792,0.555739505,1.487982818,1.782919711,1.632948049,1.489184236,2.553847539,1.87425914,1.794086762,2.485223114,1.72611833
0.715692171,0.563562606,0.666733926,0.856645483,-0.133457219,0.849470851,0.646984631,0.49488771,0.499671947,1.544853229,1.868036114,1.626031815,1.266537616,2.980583263,1.385742822,1.608082011,2.355535275,1.815477212
0.743850396,0.5775465,0.691515937,0.808779532,-0.069331549,0.781917932,0.519228677,0.408850861,0.503120255,1.482969994,1.856608276,1.579741687,1.454549184,2.8919797,1.645603024,1.814169989,2.45989169,1.754354328
0.731755789,0.562438965,0.671588287,0.792726535,-0.073556857,0.754498199,0.591636788,0.428776073,0.464333337,1.496864986,1.885608943,1.618274022,1.480104434,2.888695478,1.73461595,1.728098926,2.503317756,1.956784211
0.682810139,0.511360104,0.662013597,0.766959078,-0.209402117,0.787767541,0.289934799,0.244000373,0.470636042,1.626157993,1.981243534,1.628865097,1.465090614,3.155279843,1.62449947,2.152351843,2.754333572,1.811090661
0.738425092,0.617763415,0.653709328,0.8042219,-0.090320088,0.798710787,0.524795676,0.537881075,0.384408588,1.50662882,1.755718102,1.655014646,1.458300591,2.918298312,1.610725855,1.837574223,2.276698789,1.975275027
0.718580878,0.576740648,0.632054863,0.796184471,-0.160314132,0.756074132,0.596796354,0.518061955,0.394607496,1.543716292,1.866330743,1.720366406,1.42097464,2.97638235,1.710273993,1.668043695,2.251405724,1.965525953
0.723430767,0.528749366,0.695321087,0.803415439,-0.192901503,0.809094849,0.508449603,0.317115434,0.610269768,1.521195919,1.954074717,1.565183216,1.51053054,3.189230549,1.570704362,1.652956841,2.567197817,1.412149952
0.721049622,0.603708256,0.621297435,0.695070879,-0.06992493,0.685979787,0.608019335,0.50135907,0.459491926,1.529298902,1.784965265,1.737667941,1.650787193,2.690504132,1.929418799,1.60403755,2.325117965,1.846658641
0.743841238,0.564453727,0.690659246,0.761949004,-0.121887806,0.753577237,0.599953232,0.440586712,0.4733086,1.458748487,1.855961775,1.550623779,1.642159987,2.969753596,1.734320171,1.646653716,2.428206114,1.764615645
0.730465917,0.585487213,0.672599015,0.804296933,-0.193897898,0.789888631,0.58187062,0.518715562,0.485432059,1.480744205,1.773022533,1.577256156,1.293934473,2.833156814,1.606057807,1.750920959,2.273884463,1.782673439
0.729470999,0.566961364,0.680964944,0.791660449,-0.178864968,0.787833867,0.607135234,0.431954582,0.59163871,1.515184,1.853074644,1.626222251,1.506550877,3.116893732,1.725475813,1.588320296,2.442147126,1.605242042
0.749753231,0.589668741,0.681079845,0.789745271,-0.114011427,0.783758336,0.562570468,0.43108324,0.511940166,1.446742645,1.823168419,1.582810438,1.348693555,2.791550767,1.615468507,1.666311102,2.432095713,1.609069813
0.723342512,0.607113659,0.624348192,0.679495692,-0.034309879,0.658071298,0.493446759,0.390471815,0.3220681,1.523462982,1.789816077,1.730491049,1.670427007,2.747963083,2.001192195,1.80287865,2.53094389,2.075655425
0.714358414,0.604762994,0.625562784,0.748040584,-0.022124831,0.703063272,0.484746858,0.557102103,0.321698147,1.500590597,1.723398845,1.683707773,1.403826962,2.584072205,1.783328013,1.939103444,2.059301854,2.097367877
0.73293411,0.591981432,0.654229291,0.712148721,-0.13590239,0.741283768,0.556843863,0.419271285,0.533705983,1.46761105,1.768053302,1.625921393,1.542074112,2.707542881,1.784096647,1.630650201,2.429771526,1.562488138
0.708734304,0.512044444,0.658619037,0.798736111,-0.241699813,0.779948786,0.402127724,0.261335262,0.600229341,1.548247368,1.947994516,1.621626656,1.356710389,3.023863718,1.625912497,2.020627048,2.732902858,1.573722574
0.7353625,0.532448144,0.686147034,0.817796915,-0.253822905,0.826365834,0.502484887,0.320084311,0.551949501,1.496455813,1.929990439,1.569875826,1.47783298,3.137555068,1.483891717,1.727951509,2.539215858,1.572428865
0.745002819,0.582401976,0.68014751,0.748420265,-0.112108001,0.726865865,0.511509023,0.411669088,0.46054348,1.464324593,1.804498739,1.605753955,1.487070067,2.781617456,1.848679969,1.916920583,2.478998947,1.943970369
0.715459402,0.548417149,0.672191649,0.760538767,-0.224503861,0.783572207,0.489647541,0.37752428,0.482887531,1.545155716,1.913845066,1.630177002,1.605461859,3.212372085,1.658414537,1.850312507,2.506930913,1.793685626
0.727879676,0.525745493,0.673103622,0.818791739,-0.188969185,0.789287443,0.464038215,0.208658858,0.540625635,1.457515091,1.86390817,1.595110927,1.398439938,2.933156708,1.614422369,1.888364965,2.693419514,1.655062258
0.747964697,0.59403666,0.667457829,0.776838958,-0.0651094,0.763891279,0.600553962,0.422607846,0.545921134,1.451266704,1.800663853,1.618824896,1.49266087,2.877039488,1.696375671,1.608860714,2.427989659,1.611415607
0.719640906,0.552148127,0.678162725,0.802634896,-0.148599343,0.77798876,0.44643219,0.389820144,0.426317783,1.547116227,1.900254484,1.612345887,1.429683541,2.878878361,1.637905077,1.966201321,2.53273369,1.918477574
0.69894523,0.533358431,0.641273846,0.823858977,-0.133321392,0.803571922,0.404677851,0.327459466,0.439791782,1.554117169,1.900295539,1.652505681,1.32219934,2.889123097,1.563699481,1.97153814,2.59636644,1.73757945
0.73767981,0.599167582,0.676445257,0.814307969,-0.022918423,0.768259195,0.426584389,0.291183461,0.578247652,1.484253819,1.777005157,1.587784066,1.311536736,2.601713653,1.618863833,2.035035139,2.750998267,1.665169636
0.71127974,0.531149914,0.675963635,0.764819271,-0.189323346,0.772096011,0.550590071,0.380459116,0.470485524,1.522784703,1.914823253,1.565295573,1.509097647,3.013947985,1.636323213,1.668523875,2.495386293,1.734920723
0.76002078,0.590253596,0.676080553,0.786617127,-0.203426225,0.781395061,0.518678071,0.40033776,0.472462157,1.416361669,1.788657615,1.601620486,1.356895509,2.88317321,1.63611364,1.795523689,2.444605295,1.743057754
0.744751887,0.615658274,0.649280922,0.674380086,-0.018783299,0.642902889,0.592616248,0.5043706,0.484475596,1.475966376,1.775183089,1.6632944,1.678754164,2.694973955,2.021918706,1.636269413,2.287083578,1.711559005
0.764831065,0.600325627,0.697540707,0.808503158,-0.150695649,0.791161681,0.65167077,0.513443012,0.510623361,1.379797939,1.74665177,1.553045961,1.336996895,2.805654788,1.614646281,1.505528268,2.203098494,1.747156163
0.697682097,0.511913995,0.65577795,0.788845473,-0.193995716,0.789026339,0.499651982,0.371273462,0.427284385,1.631611507,2.021234274,1.70108086,1.433636659,3.064835652,1.72622904,1.928376918,2.669219428,1.920615568
0.735846879,0.539189657,0.667960349,0.758342725,-0.214711322,0.747940348,0.472165596,0.234634753,0.531827149,1.491910541,1.935432968,1.628859657,1.362333827,2.801770406,1.715899808,1.852898888,2.777540921,1.615180493
0.725271108,0.581916963,0.661783035,0.783081808,-0.185809637,0.777940517,0.551546213,0.470011452,0.532666674,1.506445302,1.812730111,1.63709669,1.478761086,3.008608006,1.619799719,1.73404708,2.283837958,1.756126202
