bayesCor,faceCor,wheelCor,negFacePosWheelBayes,negFacePosWheelFace,negFacePosWheelWheel,posFaceNegWheelBayes,posFaceNegWheelFace,posFaceNegWheelWheel,rmseBayes,rmseFace,rmseWheel,rmseNegFacePosWheelBayes,rmseNegFacePosWheelFace,rmseNegFacePosWheelWheel,rmsePosFaceNegWheelBayes,rmsePosFaceNegWheelFace,rmsePosFaceNegWheelWheel
0.812618659,0.72899543,0.68759907,0.661377657,0.324549753,0.520020621,0.659378837,0.701759678,0.281732974,1.224340763,1.40709436,1.542651237,1.472000221,1.884397296,2.215020955,1.501845761,1.820292157,2.080060449
0.820024517,0.724297964,0.698829927,0.504018008,0.343398847,0.41344478,0.675228304,0.555975562,0.356843568,1.172052355,1.384709027,1.484951829,1.794880953,1.825631666,2.389404252,1.443923336,2.135398796,1.86023397
0.826283288,0.742278602,0.705497933,0.557607219,0.369414669,0.437928747,0.749564051,0.68478084,0.325933994,1.185815009,1.387100249,1.505330353,1.647299843,1.691622023,2.312779455,1.22793293,1.889591727,1.995317856
0.801722871,0.750961162,0.675878372,0.442868237,0.461349002,0.325975619,0.644229602,0.694167069,0.249095025,1.257052443,1.346980225,1.566919841,1.923775522,1.631515359,2.512179009,1.562460683,1.843227521,2.16084298
0.832535387,0.737788361,0.704278879,0.656928479,0.343326508,0.486599502,0.68949225,0.650223689,0.333794716,1.163989862,1.392026387,1.52164199,1.486895776,1.826844037,2.273016679,1.397820057,1.935018879,1.961272658
0.831620243,0.722321877,0.718916269,0.624801596,0.28733192,0.516459846,0.691786634,0.632919763,0.317314364,1.156435597,1.423943561,1.461072574,1.581844724,1.994486217,2.202309992,1.393038738,1.953591501,2.008961549
0.803514171,0.728586018,0.690854983,0.568337051,0.276305544,0.469854973,0.630562449,0.691034977,0.264063983,1.252117117,1.408547503,1.541438382,1.71155414,1.920339617,2.3118478,1.533855391,1.838970683,2.095423402
0.818920335,0.733586364,0.700287664,0.547156418,0.296902389,0.454697825,0.596839002,0.699726138,0.181104384,1.219547958,1.409497746,1.527673373,1.76926226,1.957970052,2.357781005,1.675972821,1.809971397,2.311404435
0.819786724,0.723552568,0.698339958,0.624607367,0.290715022,0.498561765,0.692721676,0.6446548,0.323811163,1.2001846,1.430077428,1.521118957,1.542342845,1.929062561,2.215426978,1.435811813,1.9619857,1.999492958
0.795995963,0.725162367,0.685438623,0.518116258,0.413246221,0.409344797,0.660433312,0.614939701,0.387700303,1.258547968,1.394422687,1.533943654,1.791232676,1.62622789,2.362337766,1.524068481,2.025904315,1.933165167
0.813554596,0.75093825,0.690134064,0.610371296,0.363022015,0.484856208,0.690728888,0.680121166,0.260524639,1.221889052,1.349094862,1.535159798,1.681176944,1.849832604,2.306981803,1.519194858,1.970617914,2.089589393
0.825518743,0.730517535,0.708419258,0.608505573,0.276363079,0.500180497,0.706576386,0.729656837,0.22841445,1.181308528,1.40085581,1.4800875,1.579225407,1.896107377,2.205636332,1.464328901,1.79058978,2.163377497
0.798425466,0.726807703,0.677931045,0.605735789,0.378793713,0.522787429,0.668876786,0.691544712,0.357906963,1.257699078,1.391324075,1.536844963,1.677348653,1.805717683,2.165018998,1.452872487,1.801704192,1.869791836
0.804016728,0.726366798,0.692251474,0.553228309,0.357477594,0.4642323,0.643690144,0.621293303,0.388683852,1.248291639,1.400573347,1.520017509,1.72367882,1.811293068,2.271458523,1.538429237,1.996964486,1.917830896
0.818959708,0.744775797,0.702305844,0.588421608,0.332115841,0.466784956,0.678159777,0.661530151,0.348030408,1.185151005,1.341733068,1.475366372,1.605407528,1.762608154,2.192287571,1.485434838,1.9309402,1.953250227
0.819665813,0.742165429,0.68409717,0.545478906,0.405170458,0.40242715,0.678682362,0.75242415,0.177953201,1.199955995,1.373964197,1.544613429,1.764603873,1.840742252,2.432907674,1.418805442,1.651830222,2.192296486
0.816292256,0.750479586,0.680730287,0.583388179,0.361963723,0.483588349,0.640949968,0.700074328,0.259061973,1.221105688,1.365959924,1.566883469,1.648008271,1.777870191,2.234093941,1.592275697,1.842083116,2.21467146
0.809444932,0.705591054,0.689182072,0.694281545,0.213177365,0.580290864,0.67995395,0.625067979,0.281802454,1.224120813,1.458591486,1.514447498,1.407357781,2.017312224,2.063211209,1.508494923,2.034340328,2.099016482
0.820390937,0.747728931,0.701569684,0.629879247,0.399369015,0.500482533,0.633692231,0.707726164,0.267708887,1.201443461,1.356828656,1.508830345,1.588381697,1.760808396,2.253922038,1.526655699,1.81052516,2.055845399
0.813063859,0.736953339,0.69594547,0.591521415,0.391794085,0.483161962,0.701226493,0.606153113,0.380406764,1.223932936,1.379116701,1.526022301,1.743496719,1.755197009,2.29841937,1.387259259,2.040051242,1.88131611
0.819720744,0.710609203,0.704456278,0.581696752,0.310493267,0.471137064,0.757116463,0.641284767,0.411560991,1.206605586,1.468379662,1.509107562,1.695757207,2.054945355,2.354697392,1.279933564,1.988000542,1.7966854
0.819241593,0.773126543,0.690965688,0.546084583,0.42007294,0.442116807,0.729288849,0.660747843,0.351742107,1.203363595,1.285384542,1.533870484,1.742643052,1.689398564,2.369894742,1.353508295,1.937315177,1.885978026
0.80195896,0.716694994,0.703864646,0.580349293,0.281218222,0.509728314,0.612830116,0.646487168,0.336112267,1.249774222,1.413225367,1.480552212,1.743865127,1.881315752,2.230691358,1.562409428,1.972042032,1.92658951
0.82361614,0.763108051,0.692186689,0.597003702,0.389717698,0.471598368,0.687330077,0.742128664,0.299397876,1.189788663,1.305943403,1.526431757,1.639673157,1.637855979,2.275835962,1.504688254,1.714922719,2.041471571
0.815677489,0.754964822,0.677915036,0.573854319,0.336802703,0.482193756,0.74515063,0.749266058,0.256755707,1.202799556,1.325214211,1.552611063,1.614573501,1.720260341,2.249230561,1.32728565,1.736987958,2.126827658
0.826696784,0.741621257,0.692873223,0.596460044,0.405098538,0.460954825,0.720479401,0.685061076,0.283103369,1.171588484,1.357135576,1.523119951,1.680181751,1.683913911,2.301294361,1.446349218,1.840296195,2.162966749
0.810380573,0.731964179,0.693946397,0.4974906,0.427818296,0.375202862,0.688738379,0.751498544,0.249048372,1.21200872,1.387282665,1.514320203,1.786049085,1.721889167,2.411869183,1.393481135,1.652328242,2.124287494
0.805551817,0.714085056,0.680736976,0.581834677,0.315178326,0.482529224,0.670302625,0.623406479,0.337201835,1.243297382,1.439337118,1.555362463,1.665475987,1.907745358,2.276045312,1.48345689,1.984465539,1.984972479
0.814023144,0.738533984,0.69463344,0.615683503,0.37225543,0.506516838,0.634745379,0.611602605,0.312874609,1.220782365,1.384908793,1.52431652,1.624642195,1.777961875,2.176886913,1.518088228,2.045400828,2.0449032
0.819476846,0.744198179,0.680068656,0.489384426,0.368783937,0.374503017,0.689872692,0.714138263,0.272726884,1.188939845,1.356808215,1.537875826,1.815417597,1.868840627,2.417676241,1.414147074,1.764787315,2.147021819
0.820911565,0.750570513,0.691494845,0.515157468,0.329388139,0.424517505,0.650518189,0.772804032,0.183518107,1.207704498,1.360331343,1.549038018,1.792363176,1.884900504,2.373979204,1.650908597,1.640274943,2.317153909
0.801746378,0.742552798,0.691383796,0.591121198,0.348970711,0.503890473,0.62941625,0.72794168,0.272275579,1.260293098,1.366769514,1.526614669,1.639451305,1.76641206,2.222162843,1.574863289,1.753176219,2.092930895
0.824848143,0.729988367,0.705266912,0.596854521,0.369304253,0.481383926,0.70540042,0.618313082,0.364398281,1.169241099,1.383995996,1.484949429,1.689651587,1.839524011,2.300276523,1.397539241,2.039405679,1.867519771
0.805321483,0.740807595,0.669042024,0.48147839,0.392734974,0.352889159,0.595241178,0.682911905,0.259949972,1.228316362,1.352616801,1.576278099,1.826003962,1.754196754,2.477461354,1.704051524,1.852271812,2.213232665
0.828102901,0.753039666,0.682952766,0.611628757,0.416644069,0.458941926,0.727905339,0.803738794,0.224847846,1.161536462,1.322520241,1.535269204,1.63931403,1.687073035,2.312950395,1.320061961,1.504211841,2.13049249
0.816050241,0.738083055,0.677699569,0.608763328,0.40638689,0.479301047,0.641213506,0.708494461,0.146744045,1.225011123,1.397624923,1.564059143,1.566850563,1.733635944,2.256663454,1.577422429,1.856679012,2.2556929
0.814990189,0.737953394,0.699783215,0.594161079,0.332830508,0.491306923,0.665963356,0.76347649,0.229823345,1.22564476,1.394070032,1.520707645,1.659837955,1.903966843,2.31153502,1.517446032,1.714699379,2.064644253
0.804026892,0.725698718,0.683754405,0.575653896,0.326686481,0.483119851,0.596792436,0.770496031,0.091444717,1.245843133,1.396191985,1.553904515,1.698406485,1.855385425,2.274676548,1.655799606,1.638125879,2.45587265
0.795717367,0.732252088,0.689206936,0.535429321,0.329487339,0.431486668,0.595241448,0.675975962,0.206902709,1.274444627,1.386608797,1.517894261,1.853903432,1.908955951,2.386985031,1.608477883,1.905189826,2.143361272
0.815723964,0.725066644,0.693512598,0.56741219,0.36332927,0.446839801,0.711138334,0.77026799,0.279078123,1.214974443,1.406914377,1.520809237,1.765749469,1.82140848,2.365811883,1.319341692,1.609140184,1.992835791
0.823814427,0.721623237,0.71818901,0.65597678,0.236548792,0.58803192,0.644634794,0.627861673,0.370020743,1.194446625,1.42257669,1.440069764,1.560973437,1.877271185,2.041271259,1.591042113,2.052449496,1.882100296
0.798445156,0.715700535,0.695685499,0.548412537,0.271812495,0.479016209,0.568318329,0.61901249,0.303467121,1.264431761,1.430351267,1.512770973,1.787987666,2.022908212,2.278862395,1.749486539,2.067219823,2.0689247
0.817556582,0.74457683,0.706578771,0.605545813,0.412611451,0.488364159,0.580964086,0.656825035,0.298964616,1.204246432,1.353114603,1.502670839,1.638514486,1.695870226,2.272165706,1.677050162,1.900170356,2.11021223
0.811813764,0.750706831,0.67984158,0.617472221,0.25226398,0.540912923,0.655939213,0.799477184,0.158383973,1.230423048,1.351081356,1.569330268,1.643405193,2.06293796,2.205476177,1.441785076,1.581778503,2.104253538
0.814561505,0.724335074,0.688356961,0.568415589,0.403614034,0.432200354,0.635520901,0.586186645,0.270282086,1.194112527,1.393957146,1.513045175,1.664127845,1.769693933,2.30546078,1.561816164,2.059457465,2.150131069
0.81645578,0.740340638,0.691593003,0.522675415,0.379690403,0.424112373,0.716700379,0.754722379,0.243207854,1.196843388,1.361414216,1.531701133,1.818207745,1.789802026,2.376047481,1.28826014,1.609352318,2.138763814
0.80818277,0.750203732,0.691786225,0.504868282,0.375400624,0.381709293,0.654363092,0.771380662,0.276535587,1.24766315,1.356818263,1.557134862,1.842303265,1.809405177,2.493842459,1.483819414,1.602106424,2.134303327
0.812235769,0.729969789,0.683032829,0.500469964,0.33980912,0.388163009,0.657319791,0.725085966,0.255310528,1.229683368,1.416325504,1.565803884,1.773802407,1.988452723,2.438451417,1.513265722,1.735256427,2.261725775
0.818425588,0.733915961,0.701327981,0.540242059,0.336435772,0.446753529,0.593245747,0.603595902,0.368423568,1.193163322,1.384282706,1.492977378,1.729419495,1.893375739,2.329180685,1.60110437,2.009687838,1.965938068
0.817484096,0.728631621,0.693931629,0.561764413,0.326871843,0.461797051,0.699976914,0.688866835,0.242522825,1.212609584,1.414697366,1.528462164,1.693121736,1.809300758,2.277710492,1.579051807,1.920380362,2.312204701
0.817536962,0.737619517,0.690654436,0.64276161,0.29414312,0.53437005,0.669772796,0.723414957,0.283409955,1.209138473,1.393006988,1.536173058,1.553276181,2.016740097,2.194946875,1.504092002,1.770287459,2.082657309
0.790459656,0.745919783,0.653374991,0.470842807,0.423872621,0.370527448,0.651563375,0.770108694,0.144281063,1.272184729,1.338253395,1.601257842,1.890644741,1.747713335,2.468446149,1.466509091,1.587103635,2.251300976
0.807228649,0.73758989,0.670856712,0.507817153,0.359849137,0.409049961,0.657505723,0.668116173,0.3165239,1.241382799,1.390941435,1.571869978,1.787074266,1.792222814,2.36736694,1.583437154,1.937287852,2.076014632
0.805148661,0.737020191,0.677033751,0.5031199,0.328623525,0.402654411,0.658348812,0.735038706,0.245458113,1.243122021,1.379451085,1.567441486,1.86207524,1.997365708,2.4777632,1.409075966,1.723752672,2.057219231
0.804944659,0.73328787,0.689565386,0.493435713,0.41772091,0.361627057,0.68910632,0.60466332,0.389594571,1.231215345,1.368846213,1.519164782,1.762954659,1.607393206,2.424342181,1.399829572,2.03732147,1.852372629
0.820776405,0.732688218,0.715234364,0.603865928,0.349348733,0.5065515,0.700466993,0.722755668,0.327077947,1.169636931,1.36260368,1.435349103,1.578521975,1.772959966,2.152522385,1.394660031,1.773901915,1.96129819
0.800917894,0.742574597,0.68203259,0.489991135,0.409981501,0.395862706,0.571482245,0.609833426,0.280642322,1.241847389,1.345692057,1.527792959,1.785354166,1.653848631,2.376880985,1.757941985,2.067091052,2.100512151
0.800754327,0.733829299,0.696327909,0.490424035,0.416329151,0.393070334,0.632144082,0.64593978,0.367317176,1.246915088,1.375358688,1.497624243,1.810549794,1.708469336,2.357585281,1.485437762,1.926317852,1.85530633
0.805587696,0.73262088,0.680583331,0.458820552,0.419996152,0.36431871,0.659137102,0.65189442,0.285454994,1.215296815,1.366242308,1.526124657,1.816169743,1.656732696,2.388373869,1.568765355,1.933304124,2.183549392
0.816382043,0.753957981,0.676023129,0.550599799,0.447024486,0.400337114,0.694036341,0.714271019,0.256997669,1.209123459,1.345226914,1.554836703,1.749065152,1.7470588,2.40647926,1.469667539,1.812113753,2.097864025
0.807881162,0.750242356,0.68112918,0.524356775,0.427280694,0.428294237,0.573214885,0.756610167,0.178696859,1.237607324,1.338437872,1.553568152,1.864852677,1.687475233,2.390810702,1.604771748,1.656941465,2.227892416
0.805932564,0.733007123,0.682710797,0.563401089,0.324328741,0.457456371,0.626982033,0.56321179,0.354506501,1.233609357,1.370426349,1.536208763,1.681488233,1.821284524,2.28433745,1.593373294,2.146068963,2.008378413
0.805435942,0.76180022,0.668990498,0.517227359,0.435419247,0.417253883,0.666002059,0.804701895,0.224358856,1.224655464,1.287347081,1.559529228,1.783524045,1.664655843,2.348013036,1.421230723,1.475218388,2.140529295
0.80179433,0.716716763,0.683137265,0.551775833,0.281092456,0.486746185,0.715606407,0.692836681,0.310050739,1.249530153,1.427399693,1.54682817,1.751641782,1.93743225,2.259602171,1.315564202,1.770678227,1.975811823
0.805552108,0.736622306,0.684842112,0.481518944,0.374184721,0.382706084,0.710440486,0.702707868,0.357997444,1.245448746,1.38404459,1.532761761,1.883342432,1.845978959,2.433337068,1.330744554,1.815794257,1.879690437
0.822542684,0.738436399,0.696652449,0.58282769,0.391102825,0.481754157,0.698394341,0.674045164,0.281135663,1.17972926,1.367129157,1.502135663,1.733694613,1.808687561,2.281005852,1.478428137,1.89710271,2.093834135
0.80150519,0.74538847,0.680365176,0.530459722,0.332638562,0.468053012,0.667852972,0.743320732,0.252016778,1.24821432,1.338162271,1.54404653,1.766019929,1.784923244,2.283775408,1.421180817,1.69365654,2.019900575
0.798115323,0.730603975,0.673383366,0.583605594,0.38843949,0.469015525,0.729245637,0.682442038,0.314119933,1.247235079,1.381161242,1.520967565,1.611737316,1.696487848,2.190823372,1.475172788,1.882330209,1.920992647
0.800471313,0.738063232,0.679479659,0.582940621,0.272203758,0.50197992,0.64595979,0.678002247,0.234098739,1.248437299,1.365467997,1.550158596,1.721392414,2.011972306,2.277597612,1.619351444,1.878920895,2.241108915
0.818575278,0.737218597,0.69907546,0.563072589,0.338880021,0.440619317,0.720772627,0.67697068,0.270617614,1.181956023,1.355364679,1.48317113,1.609258538,1.773273288,2.298516189,1.378873858,1.872829018,2.08620362
0.798766025,0.715101334,0.693677335,0.587801086,0.240643979,0.542450946,0.65714622,0.61027952,0.339935774,1.281718391,1.439408606,1.536234375,1.732764299,2.012439299,2.23247065,1.590992323,2.101100705,2.074537386
0.810492518,0.749751136,0.673192059,0.429284378,0.392035124,0.319533791,0.701187866,0.709047599,0.272102885,1.225791927,1.351152883,1.559928204,1.928919457,1.721368454,2.515153259,1.425454546,1.849822041,2.019104346
0.810701346,0.747243779,0.690603781,0.569105189,0.364015258,0.455301553,0.693140669,0.653317094,0.322584442,1.227620333,1.346200208,1.519485619,1.679893943,1.797139184,2.328314354,1.469859781,2.000022565,2.013152749
0.831177158,0.751131494,0.711982425,0.685316982,0.307357211,0.570838793,0.590434253,0.675239254,0.265831756,1.152676157,1.332052484,1.478570657,1.455908881,1.794839378,2.1512456,1.559137425,1.868339379,2.030724732
0.813312807,0.738755848,0.700487172,0.51797803,0.406954281,0.391938263,0.647573679,0.621959907,0.336507807,1.205216564,1.355349958,1.499694571,1.768840879,1.710730934,2.394099218,1.40469748,1.996230418,1.906783266
0.804490249,0.755397142,0.667816018,0.589844188,0.31554163,0.484730543,0.669860076,0.838839167,0.146932929,1.238913361,1.324989854,1.569057904,1.663882331,1.966569714,2.313123566,1.488792483,1.43037856,2.286367536
0.806575445,0.710219279,0.698095107,0.566348534,0.332314116,0.474811625,0.659053025,0.548390873,0.384271553,1.249942359,1.464072106,1.523570031,1.823622552,1.994286254,2.378904882,1.628509481,2.257276444,2.011570338
0.80715502,0.722935556,0.676964376,0.540581686,0.345974994,0.374558415,0.690221624,0.697363423,0.247042281,1.22695854,1.411754191,1.559422192,1.742834862,1.944303547,2.49007825,1.432589439,1.786362222,2.160086708
0.806332635,0.727459871,0.689944496,0.515599491,0.349196376,0.419512471,0.682016402,0.629341981,0.406863598,1.251723722,1.426224233,1.539314586,1.779442963,1.825714383,2.376646635,1.40438829,2.019649358,1.880768532
0.816327676,0.748013847,0.687498514,0.484748727,0.304519824,0.416777485,0.657151666,0.750670685,0.154057887,1.21060917,1.350293422,1.522487995,1.853077983,1.892018123,2.369190427,1.49405476,1.686694895,2.262717402
0.790057203,0.730358374,0.680208877,0.607351259,0.293029306,0.515028136,0.604828052,0.619945267,0.303216905,1.301770869,1.405735569,1.580596359,1.679048944,1.913287944,2.228742724,1.684453421,2.041644963,2.143161997
0.805649838,0.740689361,0.678742042,0.502258752,0.359501418,0.403235868,0.724185917,0.661441383,0.347665762,1.243562375,1.369200754,1.574873058,1.816486152,1.828554537,2.431344299,1.411640497,1.881316446,2.026788694
0.806389736,0.718389062,0.680246438,0.52584133,0.412450456,0.383453564,0.637792309,0.665774095,0.228112709,1.232958257,1.424323285,1.535482355,1.70631912,1.727936082,2.383938764,1.549139997,1.89223888,2.176673326
0.813580968,0.725400585,0.696471558,0.58969892,0.321447906,0.493091005,0.617050214,0.688122398,0.171463944,1.208349262,1.392898709,1.509729519,1.614731493,1.80311021,2.220221737,1.568035622,1.841380531,2.195896008
0.822428281,0.742546271,0.701517141,0.593336833,0.346186004,0.503405341,0.6231643,0.677734764,0.264430086,1.192323207,1.365127146,1.521683269,1.657417867,1.781004976,2.242739823,1.632210601,1.834324016,2.209089157
0.811605214,0.744966199,0.665356232,0.558059739,0.447137523,0.401214344,0.697511464,0.692439562,0.274741835,1.194361585,1.333837591,1.543915209,1.650184161,1.597631352,2.319121296,1.314576861,1.824941203,1.931800418
0.817178588,0.729307365,0.706362808,0.507287427,0.410472208,0.392844631,0.685185566,0.660579929,0.326794555,1.219097627,1.40673587,1.503055414,1.848690539,1.785632847,2.448206562,1.454536601,1.952817702,2.060117061
0.816180339,0.719071223,0.711778756,0.616370388,0.316967119,0.52957938,0.68675686,0.604748423,0.341913539,1.198914748,1.410831813,1.476560848,1.628937742,1.840393833,2.189721636,1.460364633,2.063130705,2.054302135
0.802224011,0.742599037,0.668960477,0.524216409,0.355862361,0.429711854,0.669370401,0.623730178,0.314761383,1.238457435,1.357435743,1.577653585,1.736661295,1.83565065,2.341178523,1.508838763,1.987154284,2.044782952
0.813935426,0.715776149,0.691576328,0.559820286,0.34040316,0.441668444,0.699262599,0.62720463,0.382197057,1.216084616,1.431269659,1.524537596,1.710270943,1.803615772,2.326208993,1.430300129,2.012781524,1.908812268
0.804546276,0.724521086,0.700571412,0.590651862,0.330136093,0.493691152,0.687076206,0.65550594,0.381351079,1.227259985,1.386604291,1.475949785,1.706558166,1.830442502,2.255031353,1.466231746,1.971524656,1.906943379
0.809468915,0.727675752,0.693188238,0.592071125,0.373317205,0.452063084,0.682625866,0.705631562,0.31874432,1.224461289,1.388813171,1.516718333,1.620549877,1.736818775,2.296497695,1.415500977,1.750352908,1.901078216
0.821457272,0.74589293,0.694508172,0.48258231,0.371829485,0.395029136,0.65452842,0.78162286,0.218273506,1.171978626,1.339413938,1.518185469,1.837454596,1.859145301,2.459572544,1.4216494,1.504477986,2.143293889
0.803168675,0.742550456,0.667681571,0.537012463,0.277715028,0.461380253,0.693159772,0.730350683,0.265621777,1.257880228,1.380373544,1.596354963,1.775492556,2.04477136,2.352900479,1.42618417,1.754391479,2.161254242
0.811974065,0.726318144,0.687397794,0.560166612,0.344167517,0.460923126,0.656314074,0.719442893,0.234038688,1.230091517,1.416313645,1.535633693,1.751120338,1.890604462,2.304416303,1.54508596,1.810620971,2.115718633
0.808489924,0.724605886,0.692989637,0.547892432,0.310593275,0.49303782,0.654528592,0.627105059,0.254536581,1.228324901,1.412242755,1.518797331,1.727061666,1.853753121,2.252604367,1.584761278,2.04053806,2.20139566
0.813511441,0.733648972,0.68011185,0.48701653,0.379981659,0.378030347,0.679748803,0.677528994,0.288569211,1.213287391,1.3902681,1.548863183,1.758723902,1.766511261,2.437999953,1.37964951,1.849959705,1.988471713
0.806328401,0.721250705,0.690513233,0.56034333,0.290019335,0.464387317,0.647363934,0.630558156,0.356616613,1.237796557,1.411021941,1.531399391,1.732686049,1.903531414,2.268264014,1.563930084,1.951926772,2.076883022
0.819483772,0.734779519,0.686161706,0.629961997,0.348376477,0.509976589,0.655773335,0.706987369,0.242053307,1.198914947,1.395200397,1.541057656,1.571716266,1.859645484,2.214892113,1.552936281,1.811058689,2.183720921
0.826341239,0.720254369,0.719472131,0.65616099,0.336758569,0.523843747,0.703778476,0.677012627,0.396808234,1.172141643,1.429549294,1.44773735,1.480321432,1.936040684,2.18568013,1.377235416,1.892487297,1.879272199
0.811818975,0.717275681,0.703590775,0.568003361,0.414971487,0.43549196,0.643129988,0.661121665,0.328708286,1.213885544,1.419211354,1.482795598,1.63659228,1.642375803,2.300329477,1.566269895,1.921842952,2.008131588
0.805392306,0.732957329,0.677111646,0.503807651,0.405304804,0.380976192,0.652236069,0.72933323,0.240222513,1.208366845,1.362539935,1.521346824,1.650259756,1.682035662,2.345450682,1.509209579,1.71916423,2.174796891
0.811989471,0.72921491,0.689106063,0.589363236,0.229506365,0.510892519,0.683706686,0.713631229,0.295617046,1.222661624,1.404845188,1.53152705,1.705662337,2.000665914,2.252981604,1.441176976,1.781358781,2.072185705
0.814379867,0.734860695,0.69482081,0.583186193,0.267857908,0.495557138,0.617873805,0.729653884,0.168302834,1.230017889,1.39990393,1.543058054,1.698135119,2.053751708,2.308338613,1.602127207,1.742790068,2.224896577
0.812084675,0.749144427,0.692399226,0.535031277,0.338193785,0.447218592,0.676126044,0.708293476,0.276516356,1.214294044,1.337302559,1.516035062,1.736494109,1.813683097,2.345569783,1.45363981,1.797612027,2.052735939
0.814211292,0.737240353,0.689409201,0.551409581,0.330617378,0.439265957,0.688451442,0.726184208,0.307508695,1.237069059,1.404036918,1.553851155,1.786407973,1.785754524,2.382923363,1.484852221,1.756171146,2.067918339
0.813097813,0.733718367,0.693466975,0.522091947,0.389322104,0.412980171,0.612697795,0.629174069,0.345364434,1.207348118,1.376799161,1.510095468,1.681783885,1.697741056,2.326967964,1.619547283,1.998551964,2.013849465
0.788204048,0.719641385,0.690748432,0.493009767,0.339879375,0.443229899,0.56437901,0.583591331,0.291012464,1.28753355,1.396815994,1.519665508,1.879464894,1.766634,2.326956435,1.746790112,2.113909042,2.08775465
0.802186792,0.730456912,0.686140212,0.656756885,0.208707103,0.554515802,0.54432211,0.684895476,0.217944441,1.262028377,1.405698804,1.55147753,1.51492013,2.015619153,2.120032486,1.747708581,1.864171044,2.210906402
0.797881217,0.737923336,0.687854948,0.447741202,0.419366555,0.356923781,0.672837507,0.629913775,0.343413349,1.266918158,1.372025405,1.539096768,1.921422052,1.689831279,2.437321145,1.431374688,1.962060806,1.960990741
0.791930154,0.732803482,0.666432159,0.511636645,0.405384198,0.397579248,0.662539243,0.733636916,0.226085156,1.280962807,1.387597492,1.586778823,1.793136856,1.769043441,2.423139027,1.523028137,1.716777076,2.231983529
0.797629317,0.720265154,0.679956435,0.524469453,0.392377477,0.394484608,0.646210394,0.698690939,0.271934754,1.252845464,1.405983023,1.530411314,1.711916313,1.722386103,2.372921648,1.567997035,1.810115171,2.100538707
0.81757858,0.711831566,0.683015925,0.584389247,0.301106347,0.444202208,0.71301166,0.605557085,0.350860107,1.19530271,1.443297857,1.527030682,1.540363498,1.936039718,2.283668751,1.443344654,2.094535161,2.044343635
0.813728982,0.73802943,0.696891455,0.572578687,0.42843014,0.448560313,0.702702189,0.680884221,0.333224767,1.215298892,1.37602457,1.501081243,1.729267828,1.672884245,2.318281764,1.451697365,1.913104812,1.955385802
0.805386027,0.728538893,0.68266077,0.531562741,0.305104738,0.440801909,0.66297827,0.733495721,0.250384048,1.243957243,1.403812465,1.544023037,1.758941013,1.82209295,2.359520858,1.496639245,1.731421322,2.087212705
0.826001894,0.747841678,0.698353498,0.625028219,0.265484827,0.519472432,0.648327683,0.734085329,0.243629999,1.174138305,1.351040744,1.506114324,1.581114669,1.962486906,2.182783929,1.553472037,1.741148869,2.035133135
0.79585835,0.728516727,0.684385683,0.509470918,0.427885987,0.362214399,0.688383643,0.743766363,0.259412057,1.250842603,1.364145213,1.511121856,1.78388165,1.680648274,2.431934269,1.372323313,1.644140474,2.07441964
0.810729701,0.729499641,0.695095271,0.565201728,0.28523184,0.510150575,0.709153349,0.750653548,0.284745073,1.217554754,1.397165025,1.515830813,1.721739501,2.045294699,2.255216805,1.342921342,1.659687606,1.995400549
0.802758418,0.743483172,0.68287119,0.493819657,0.422060837,0.389939338,0.649495868,0.729817098,0.237384026,1.258496142,1.370457645,1.569025271,1.779011773,1.662017031,2.414704228,1.575567657,1.742065439,2.183767328
0.818428756,0.723104972,0.701640743,0.619819078,0.275143268,0.5381613,0.617190775,0.597860494,0.298603175,1.202635611,1.411445619,1.500895311,1.622435088,1.860638758,2.180243146,1.606878373,2.090676271,2.01468485
0.788529216,0.731501105,0.659001013,0.571401549,0.372450705,0.440575278,0.697407338,0.669569642,0.333786983,1.251680693,1.345642599,1.550065462,1.638451333,1.675778174,2.261742362,1.365999996,1.829883273,1.983460174
0.81385516,0.744995248,0.686079908,0.610718682,0.289184193,0.527111668,0.679793845,0.728380065,0.259697972,1.22134481,1.364216627,1.560157481,1.653336148,1.982079548,2.2439854,1.50344603,1.750312186,2.207145204
0.798781781,0.743151031,0.671756213,0.571233064,0.385396095,0.413067211,0.61638358,0.70617032,0.192039145,1.259064922,1.362631901,1.579464368,1.612620219,1.845611571,2.346588982,1.600681096,1.751588807,2.279839723
0.816264372,0.739419688,0.693980573,0.574411231,0.3975838,0.467992434,0.708614094,0.720493576,0.273647784,1.219543492,1.38578378,1.53871362,1.694808718,1.653415171,2.287040009,1.451208259,1.802452343,2.177255672
0.818319932,0.729706229,0.709228883,0.594620522,0.329286431,0.508211673,0.614028169,0.611971694,0.369968414,1.213255087,1.411540571,1.494870211,1.626400068,1.859229342,2.228363621,1.575062409,2.035292233,1.844211548
0.798054883,0.726028165,0.683672329,0.580752975,0.289718342,0.490392053,0.693849889,0.597853207,0.354098142,1.25722276,1.396429706,1.536821548,1.663396088,1.871473264,2.251769689,1.467352512,2.07214615,1.974759162
0.815121624,0.730061942,0.708443931,0.642814983,0.294208824,0.548244081,0.652928838,0.643412196,0.342095643,1.194217808,1.374889373,1.463784715,1.567318114,1.899903296,2.132847368,1.516754176,1.91541671,1.973518162
