"workerid","IRIPT","IRIEC","ERQApp","ERQSupp","LSAS","spinnerID","payoff1","payoff2","payoff3","prob1","prob2","prob3","win","winProb","angleProp","reactionTime","faceID","faceValence","faceArousal","occludeFace","occludeWheel","happy","sad","anger","surprise","disgust","fear","content","disapp","EV","PE","absPE"
97,19,20,25,6,2,9,15,70,80,0.45,0.29,0.26,80,0.26,0.011,19664,13,2,1,0,1,9,1,1,7,1,1,9,1,47.85,32.15,32.15
229,11,12,20,6,7,9,15,70,80,0.45,0.29,0.26,80,0.26,0.324,14867,37,4,5,1,0,9,1,1,8,1,1,7,1,47.85,32.15,32.15
394,16,20,22,16,6,1,0,30,60,0.38,0.36,0.26,0,0.38,0.999,49298,40,4,8,0,1,2,5,2,2,4,3,2,5,26.4,-26.4,26.4
209,13,16,23,17,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.755,87854,38,4,6,1,0,5,4,3,5,4,1,4,7,51.45,-26.45,26.45
69,15,18,8,17,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.172,19984,36,4,4,0,1,2,6,7,5,7,2,6,7,68.95,1.05,1.05
143,15,16,16,17,4,12,20,45,70,0.4,0.34,0.26,70,0.26,0.58,23293,27,2,3,0,0,8,1,1,8,1,1,8,1,41.5,28.5,28.5
232,15,16,19,8,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.126,32341,37,4,5,0,0,5,1,1,2,1,1,5,1,47.35,-7.35,7.35
230,14,15,23,21,6,16,25,60,100,0.45,0.37,0.18,25,0.45,0.966,13091,39,4,7,0,1,8,2,4,5,5,3,7,5,51.45,-26.45,26.45
63,15,20,19,16,15,24,20,60,90,0.33,0.2,0.47,90,0.47,0.446,12935,9,-2,1,1,0,9,1,1,9,1,1,9,1,60.9,29.1,29.1
95,16,15,23,14,14,12,20,45,70,0.4,0.34,0.26,70,0.26,0.168,28210,38,4,6,0,0,6,3,1,3,2,2,5,5,41.5,28.5,28.5
308,7,11,26,23,4,24,20,60,90,0.33,0.2,0.47,90,0.47,0.126,20497,39,4,7,1,0,9,1,1,3,1,1,6,1,60.9,29.1,29.1
329,17,13,14,19,9,32,45,60,90,0.52,0.29,0.19,60,0.29,0.128,17420,17,-1,2,0,1,4,2,3,5,2,1,3,3,57.9,2.1,2.1
223,18,17,22,14,0,24,20,60,90,0.33,0.2,0.47,90,0.47,0.501,31435,23,-2,3,0,0,9,1,1,8,1,1,9,1,60.9,29.1,29.1
100,17,13,20,12,7,24,20,60,90,0.33,0.2,0.47,90,0.47,0.241,12829,39,4,7,1,0,9,1,1,4,1,1,9,1,60.9,29.1,29.1
224,17,13,23,17,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.769,24387,39,4,7,0,0,6,1,2,1,1,1,8,1,60.9,29.1,29.1
106,18,17,21,13,14,32,45,60,90,0.52,0.29,0.19,60,0.29,0.503,24820,27,2,3,1,0,6,2,1,3,1,1,5,3,57.9,2.1,2.1
444,13,14,24,14,3,32,45,60,90,0.52,0.29,0.19,60,0.29,0.18,25519,41,4,9,0,0,6,1,5,1,3,1,4,5,57.9,2.1,2.1
347,16,16,23,19,13,12,20,45,70,0.4,0.34,0.26,70,0.26,0.124,19836,13,2,1,0,1,5,1,1,1,1,1,5,2,41.5,28.5,28.5
432,10,18,20,8,8,24,20,60,90,0.33,0.2,0.47,90,0.47,0.448,21411,40,4,8,1,0,8,1,1,8,1,1,8,1,60.9,29.1,29.1
424,16,20,18,18,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.552,26507,41,4,9,0,1,1,8,5,1,1,3,1,8,57.9,2.1,2.1
13,14,20,24,16,8,32,45,60,90,0.52,0.29,0.19,60,0.29,0.187,33900,17,-1,2,1,0,8,1,1,6,1,1,7,1,57.9,2.1,2.1
402,18,11,24,18,13,12,20,45,70,0.4,0.34,0.26,70,0.26,0.194,19139,23,-2,3,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
176,17,18,24,12,6,41,0,40,95,0.27,0.4,0.33,40,0.4,0.386,18542,40,4,8,0,1,7,1,1,4,1,1,7,1,47.35,-7.35,7.35
368,11,15,19,19,11,16,25,60,100,0.45,0.37,0.18,25,0.45,0.964,16728,23,-2,3,0,0,3,5,6,7,7,6,5,6,51.45,-26.45,26.45
131,17,13,13,7,6,32,45,60,90,0.52,0.29,0.19,60,0.29,0.392,24886,40,4,8,0,0,7,4,1,1,1,1,1,1,57.9,2.1,2.1
297,20,19,24,12,3,1,0,30,60,0.38,0.36,0.26,0,0.38,0.237,18501,19,1,2,1,0,1,8,6,7,6,1,1,9,26.4,-26.4,26.4
238,16,16,15,13,6,24,20,60,90,0.33,0.2,0.47,90,0.47,0.566,14693,17,-1,2,0,1,2,7,5,5,6,2,2,7,60.9,29.1,29.1
142,14,16,18,6,11,32,45,60,90,0.52,0.29,0.19,60,0.29,0.779,13072,41,4,9,0,1,9,1,1,5,1,1,9,1,57.9,2.1,2.1
61,16,16,25,12,5,41,0,40,95,0.27,0.4,0.33,40,0.4,0.38,35758,19,1,2,0,0,4,1,1,4,2,1,4,3,47.35,-7.35,7.35
280,14,9,13,14,4,47,55,70,85,0.28,0.51,0.21,70,0.51,0.359,9666,27,2,3,0,1,9,1,1,1,1,1,1,1,68.95,1.05,1.05
405,8,6,4,11,3,41,0,40,95,0.27,0.4,0.33,40,0.4,0.713,14662,27,2,3,0,1,9,1,1,9,1,1,9,1,47.35,-7.35,7.35
381,16,18,23,9,6,49,50,75,90,0.3,0.52,0.18,50,0.3,0.702,24661,37,4,5,1,0,5,5,1,1,1,1,1,6,70.2,-20.2,20.2
257,14,12,15,13,1,12,20,45,70,0.4,0.34,0.26,70,0.26,0.571,12219,39,4,7,0,0,3,1,4,3,4,2,1,1,41.5,28.5,28.5
34,19,15,22,22,0,12,20,45,70,0.4,0.34,0.26,70,0.26,0.285,18557,40,4,8,0,0,9,1,1,1,1,4,9,1,41.5,28.5,28.5
255,17,18,19,26,17,47,55,70,85,0.28,0.51,0.21,70,0.51,0.017,19140,23,-2,3,0,1,2,7,4,6,2,2,3,7,68.95,1.05,1.05
56,11,11,19,21,9,9,15,70,80,0.45,0.29,0.26,80,0.26,0.263,30636,23,-2,3,0,0,7,1,1,8,1,1,5,1,47.85,32.15,32.15
276,13,10,15,18,8,1,0,30,60,0.38,0.36,0.26,0,0.38,0.868,31854,23,-2,3,0,1,3,3,2,8,6,3,5,5,26.4,-26.4,26.4
182,8,15,19,10,0,16,25,60,100,0.45,0.37,0.18,25,0.45,0.102,31571,13,2,1,0,0,2,2,2,5,2,2,2,5,51.45,-26.45,26.45
355,11,12,11,15,12,12,20,45,70,0.4,0.34,0.26,70,0.26,0.443,20268,23,-2,3,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
200,8,4,11,14,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.216,17985,19,1,2,0,1,7,1,1,8,1,1,8,1,47.35,-7.35,7.35
447,19,14,21,27,9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.464,22554,38,4,6,1,0,5,3,3,2,4,1,5,7,70.2,-20.2,20.2
462,10,13,24,22,13,24,20,60,90,0.33,0.2,0.47,90,0.47,0.044,32320,36,4,4,0,0,7,2,1,3,2,2,7,4,60.9,29.1,29.1
43,20,20,23,8,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.418,16102,39,4,7,0,1,1,1,1,1,1,1,1,9,47.35,-7.35,7.35
218,17,15,22,13,2,49,50,75,90,0.3,0.52,0.18,50,0.3,0.418,15896,40,4,8,0,0,5,1,1,3,1,1,1,3,70.2,-20.2,20.2
44,16,16,23,8,10,47,55,70,85,0.28,0.51,0.21,70,0.51,0.28,26480,19,1,2,1,0,6,2,1,4,2,1,7,3,68.95,1.05,1.05
313,18,19,24,25,5,12,20,45,70,0.4,0.34,0.26,70,0.26,0.167,14142,38,4,6,0,0,7,1,1,6,1,1,1,1,41.5,28.5,28.5
351,15,15,19,21,9,41,0,40,95,0.27,0.4,0.33,40,0.4,0.215,11248,39,4,7,1,0,6,1,1,5,1,1,6,1,47.35,-7.35,7.35
33,14,18,21,15,2,24,20,60,90,0.33,0.2,0.47,90,0.47,0.266,28933,23,-2,3,0,1,2,5,6,1,6,3,6,7,60.9,29.1,29.1
17,15,16,25,18,3,16,25,60,100,0.45,0.37,0.18,25,0.45,0.067,32693,27,2,3,0,0,8,1,1,5,1,1,7,1,51.45,-26.45,26.45
192,18,20,26,10,4,41,0,40,95,0.27,0.4,0.33,40,0.4,0.753,35394,41,4,9,1,0,1,1,1,1,1,1,1,1,47.35,-7.35,7.35
114,9,14,17,24,17,12,20,45,70,0.4,0.34,0.26,70,0.26,0.329,15183,27,2,3,1,0,9,1,1,9,1,1,9,1,41.5,28.5,28.5
222,17,17,23,9,4,49,50,75,90,0.3,0.52,0.18,50,0.3,0.768,294612,38,4,6,0,1,5,3,2,5,3,1,5,3,70.2,-20.2,20.2
145,12,12,16,22,8,41,0,40,95,0.27,0.4,0.33,40,0.4,0.506,30438,13,2,1,0,0,6,3,2,4,3,1,5,4,47.35,-7.35,7.35
446,16,8,20,19,5,12,20,45,70,0.4,0.34,0.26,70,0.26,0.336,18636,41,4,9,0,0,7,1,1,8,1,1,7,1,41.5,28.5,28.5
189,18,19,6,7,14,41,0,40,95,0.27,0.4,0.33,40,0.4,0.756,25385,19,1,2,1,0,7,5,3,6,4,2,6,4,47.35,-7.35,7.35
267,9,10,9,13,13,49,50,75,90,0.3,0.52,0.18,50,0.3,0.458,15498,40,4,8,0,0,6,2,2,5,1,1,4,2,70.2,-20.2,20.2
92,20,17,13,26,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.604,21039,38,4,6,0,0,1,1,3,7,1,1,1,3,41.5,28.5,28.5
243,13,15,24,17,11,12,20,45,70,0.4,0.34,0.26,70,0.26,0.615,41031,39,4,7,0,0,7,1,3,6,2,2,6,2,41.5,28.5,28.5
87,9,5,22,19,11,32,45,60,90,0.52,0.29,0.19,60,0.29,0.016,26599,37,4,5,0,1,4,1,7,3,6,3,3,6,57.9,2.1,2.1
265,18,16,21,4,6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.03,15700,40,4,8,0,0,7,1,1,8,1,1,9,1,68.95,1.05,1.05
45,9,15,21,17,6,49,50,75,90,0.3,0.52,0.18,50,0.3,0.226,22847,23,-2,3,1,0,8,4,1,5,3,1,6,7,70.2,-20.2,20.2
112,18,14,21,18,7,12,20,45,70,0.4,0.34,0.26,70,0.26,0.823,28336,23,-2,3,0,1,4,1,1,4,1,1,4,4,41.5,28.5,28.5
445,14,13,18,14,5,16,25,60,100,0.45,0.37,0.18,25,0.45,0.306,25185,9,-2,1,0,0,3,6,5,5,4,2,3,5,51.45,-26.45,26.45
385,15,11,22,15,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.443,20912,9,-2,1,1,0,9,1,1,5,1,1,5,1,41.5,28.5,28.5
333,19,20,20,20,14,9,15,70,80,0.45,0.29,0.26,80,0.26,0.112,28278,39,4,7,0,0,7,1,1,6,1,1,6,1,47.85,32.15,32.15
429,13,9,26,16,7,47,55,70,85,0.28,0.51,0.21,70,0.51,0.271,19792,36,4,4,0,1,3,4,2,2,1,1,3,3,68.95,1.05,1.05
273,19,14,23,24,12,12,20,45,70,0.4,0.34,0.26,70,0.26,0.42,13888,27,2,3,0,1,7,1,1,8,1,1,7,1,41.5,28.5,28.5
326,16,12,21,13,4,9,15,70,80,0.45,0.29,0.26,80,0.26,0.475,26222,13,2,1,0,1,9,1,1,5,1,1,9,1,47.85,32.15,32.15
113,16,17,25,10,6,12,20,45,70,0.4,0.34,0.26,70,0.26,0.795,15343,36,4,4,0,1,2,1,1,4,1,1,6,1,41.5,28.5,28.5
